Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Story,Budget,Gross US & Canada,Opening weekend US & Canada,Gross worldwide
Dangal,2016,Not Rated,161,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_.jpg,https://www.imdb.com/video/vi2094904857/,"['Action', 'Biography', 'Drama']",8.3,203923,"['India', 'United States']",['Nitesh Tiwari'],"['Piyush Gupta', 'Shreyas Jain', 'Nikhil Mehrotra']","['Aamir Khan', 'Sakshi Tanwar', 'Fatima Sana Shaikh']",Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,"₹700,000,000 (estimated)","$12,391,761","$3,248,481","$303,723,636"
Ayla: The Daughter of War,2017,,125,https://m.media-amazon.com/images/M/MV5BZjE2NGYwMGQtOWE4MC00NTFjLTk3YTgtMWI5ZmZlMzUyYzExXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi1533262105/,"['Biography', 'Drama', 'History']",8.3,42764,['Turkey'],['Can Ulkay'],['Yigit Güralp'],"['Çetin Tekindor', 'Ismail Hacioglu', 'Kyung-jin Lee']","Sergeant Süleyman finds a little girl on a battlefield during the Korean War. He takes her and names her Ayla. Fifteen months later, Süleyman&apos;s brigade is told they will be returning to Turkey, and he is reluctant to leave her beh...",,,,"$946,947"
Disney&apos;s Newsies: The Broadway Musical,2017,PG,149,https://m.media-amazon.com/images/M/MV5BMGJlNGFjNzItNjRhMS00MGE4LTgxMjYtZDA2ZWY5NGQxMTk0L2ltYWdlXkEyXkFqcGdeQXVyNzA0OTk1Njc@._V1_.jpg,https://www.imdb.com/video/vi2316221977/,['Musical'],8.3,3465,['United States'],"['Jeff Calhoun', 'Brett Sullivan']","['Harvey Fierstein', 'Bob Tzudiker', 'Noni White']","['Jeremy Jordan', 'Kara Lindsay', 'Ben Fankhauser']","Filmed live on stage at the Pantages Theatre in Hollywood, CA, this is a not-to-be-missed high energy show starring Original Broadway cast members.","$2,000,000 (estimated)","$2,827,489","$1,333,538","$2,827,489"
Won&apos;t You Be My Neighbor?,2018,PG-13,95,https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_.jpg,https://www.imdb.com/video/vi2779298585/,"['Documentary', 'Biography']",8.3,26764,['United States'],['Morgan Neville'],[],"['Fred Rogers', 'Margaret Whitmer', 'Tom Junod']","An exploration of the life, lessons, and legacy of iconic children&apos;s television host Fred Rogers.",,"$22,835,787","$475,419","$22,844,741"
The Look of Silence,2014,PG-13,103,https://m.media-amazon.com/images/M/MV5BOTMwMjI4MjQ3MF5BMl5BanBnXkFtZTgwMjkwOTM2NTE@._V1_.jpg,https://www.imdb.com/video/vi1439215385/,"['Documentary', 'Biography', 'History']",8.3,13661,"['Denmark', 'Indonesia', 'Finland', 'Norway', 'United Kingdom', 'Israel', 'France', 'United States', 'Germany', 'Netherlands']",['Joshua Oppenheimer'],[],"['Adi Rukun', 'M.Y. Basrun', 'Volker Hanisch']",A family that survived the genocide in Indonesia confronts the men who killed one of their brothers.,,"$109,089","$6,616","$157,857"
Joker,2016,Not Rated,130,https://m.media-amazon.com/images/M/MV5BMTg3NzU5Mzg1MF5BMl5BanBnXkFtZTgwODIxMDg4MDI@._V1_.jpg,https://www.imdb.com/video/vi2630202905/,"['Comedy', 'Drama']",8.3,3663,['India'],"['Raju Murugan', 'Raju Saravanan']",['Raju Murugan'],"['Guru Somasundaram', 'Ramya Pandian', 'Gayathri']","Mannar Mannan, an ordinary villager, decides to call himself the president of the country and starts fighting against the injustices he comes across in his society. What&apos;s his agenda?","$800,000 (estimated)",,,
Premam,2015,,156,https://m.media-amazon.com/images/M/MV5BMzJhNjMyOGMtYjhiYy00ZTAwLThmZWUtZmE5NzI3OTk4Y2M4XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,https://www.imdb.com/video/vi3603872537/,"['Comedy', 'Drama', 'Romance']",8.3,22510,['India'],['Alphonse Puthren'],['Alphonse Puthren'],"['Nivin Pauly', 'Sai Pallavi', 'Madonna Sebastian']",A young man has three opportunities to find love. Will the third time be the charm?,,"$178,000",,"₹600,000,000"
Bangalore Days,2014,Not Rated,171,https://m.media-amazon.com/images/M/MV5BZmY5NjNjYWMtNmJhNi00YTk0LTg0OWUtNDE4OGQ0YmM4NDAwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi3430856729/,"['Comedy', 'Drama', 'Romance']",8.3,21864,['India'],['Anjali Menon'],['Anjali Menon'],"['Dulquer Salmaan', 'Nivin Pauly', 'Nazriya Nazim']","A fun roller coaster ride about three young people, Aju, Divya and Kuttan who are cousins, reach Bangalore to dream, discover and explore.",,,,"$180,217"
Winter on Fire: Ukraine&apos;s Fight for Freedom,2015,Not Rated,102,https://m.media-amazon.com/images/M/MV5BNTY4MDgwOTI3M15BMl5BanBnXkFtZTgwNjYxMjU3NjE@._V1_.jpg,https://www.imdb.com/video/vi3224023833/,"['Documentary', 'History', 'War']",8.3,20247,"['United Kingdom', 'Ukraine', 'United States']",['Evgeny Afineevsky'],['Den Tolmor'],"['His Beatitude Sviatoslav', 'Said Ismagilov', 'Bishop Agapit']","A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",,,,
National Theatre Live: A Streetcar Named Desire,2014,,180,https://m.media-amazon.com/images/M/MV5BNzJlZjM3NzYtZjY5OC00MzZkLWFmZjMtYmYzODRhNjkxOTdjXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_.jpg,https://www.imdb.com/video/vi2638987033/,['Drama'],8.3,1099,['United Kingdom'],"['Benedict Andrews', 'Nick Wickham']",['Tennessee Williams'],"['Gillian Anderson', 'Clare Burt', 'Lachele Carl']","As Blanche&apos;s fragile world crumbles, she turns to her sister Stella for solace - but her downward spiral brings her face to face with the brutal, unforgiving Stanley Kowalski.",,,,"$2,111,308"
Maheshinte Prathikaaram,2016,Not Rated,120,https://m.media-amazon.com/images/M/MV5BY2VkNjRlZTQtZWYyMy00ZWE2LTgyYzEtOGRiMzVhZTY0NTRlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,https://www.imdb.com/video/vi3932403737/,"['Comedy', 'Drama', 'Thriller']",8.3,9656,['India'],['Dileesh Pothan'],['Syam Pushkaran'],"['Fahadh Faasil', 'Aparna Balamurali', 'Soubin Shahir']","Mahesh, a studio photographer and studio owner gets into a fight and loses. He ends up taking revenge which leads to certain realizations in his life.",,,,"$22,361"
Chhello Divas,2015,,138,https://m.media-amazon.com/images/M/MV5BMTViN2VlN2QtYjc3Zi00M2EzLWIyNWItZDI5MTUwNmYyMWVkXkEyXkFqcGdeQXVyNjQzNTMxNDQ@._V1_.jpg,https://www.imdb.com/video/vi99073305/,['Comedy'],8.3,3213,['India'],['Krishnadev Yagnik'],['Krishnadev Yagnik'],"['Yash Soni', 'Malhar Thakar', 'Janki Bodiwala']","The movie revolves around the lives of eight friends and their journey of growing up while they face the highs and lows of their relationships, love and romance, the end of their college days and the beginning of a new life.","₹18,000,000 (estimated)",,,"$7,876"
Punjab 1984,2014,,159,https://m.media-amazon.com/images/M/MV5BM2M1MGQyNjgtYWQ2My00MDViLWFkMDMtOTY2NDc0OTcxN2RlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi2067709721/,"['Drama', 'Family', 'History']",8.3,2336,"['India', 'Canada']",['Anurag Singh'],"['Surmeet Maavi', 'Anurag Singh']","['Diljit Dosanjh', 'Kirron Kher', 'Pawan Malhotra']","During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist.","₹70,000,000 (estimated)",,,"$720,770"
Gleason,2016,R,110,https://m.media-amazon.com/images/M/MV5BMTc0MDQ4MTk0NV5BMl5BanBnXkFtZTgwODU1NjAzOTE@._V1_.jpg,https://www.imdb.com/video/vi122467353/,"['Documentary', 'Biography']",8.3,3037,['United States'],['Clay Tweel'],['Clay Tweel'],"['Steve Gleason', 'Mike Gleason', 'Scott Fujita']","After he is diagnosed with ALS, former professional football player Steve Gleason begins making a video diary for his unborn son, as he, his wife, and their friends and family work to raise money for ALS patients as his disease pr...",,"$583,664","$91,583","$583,664"
Kirik Party,2016,Not Rated,159,https://m.media-amazon.com/images/M/MV5BMjU4MDIyNjctMjRlNy00YmI0LThmNDAtNzhlZjgwMWJhOThiXkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_.jpg,https://www.imdb.com/video/vi542030617/,"['Comedy', 'Drama', 'Romance']",8.3,7128,['India'],['Rishab Shetty'],"['Rakshit Shetty', 'Rishab Shetty', 'Abhijit Mahesh']","['Rakshit Shetty', 'Rashmika Mandanna', 'Samyuktha Hegde']","Kirik Party is the story of a gang of mischievous students, lead by the protagonist Karna (Rakshit Shetty), who has just joined an engineering college.",,,,"$12,195"
Ardaas,2016,,135,https://m.media-amazon.com/images/M/MV5BNjU5ZjVmZDEtYmQyMC00Yzk5LWI2MjItMTBmZmI1MGJjZmQ3XkEyXkFqcGdeQXVyNjU5OTYwOTE@._V1_.jpg,https://www.imdb.com/video/vi56474649/,['Drama'],8.3,1701,['India'],['Gippy Grewal'],"['Gippy Grewal', 'Rana Ranbir']","['Gurpreet Ghuggi', 'Ammy Virk', 'Rana Ranbir']",A story about how people in a village deal with everyday problems in Punjab and learn how to live.,"₹50,000,000 (estimated)",,,"$504,002"
Pathemari,2015,,118,https://m.media-amazon.com/images/M/MV5BNTU2ZGYwMDMtYzdhNC00MWQ2LThiOTAtZWZhY2E5ZjlmYWE3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,https://www.imdb.com/video/vi2321135641/,['Drama'],8.3,4927,['India'],['Salim Ahmed'],['Salim Ahmed'],"['Mammootty', 'Sreenivasan', 'Jewel Mary']",Narrates both the hardships and happiness that Gulf life has provided to Malayalees. The period from 1960 to the present form the context of the story.,,,,
Blue,2017,,100,https://m.media-amazon.com/images/M/MV5BYjlmZjk5ZGUtMjk2Yy00MGQ0LTg3ZmMtYzVmNTQyODhmZTM0XkEyXkFqcGdeQXVyMjY4MzQ0MDg@._V1_.jpg,,"['Documentary', 'Music']",8.3,1039,['Turkey'],['Mehmet Sertan Ünver'],"['Suzan Güverte', 'Mehmet Sertan Ünver']","['Aylin Aslim', 'Göksel', 'Batu Mutlugil']","A thorough look at the 90&apos;s Turkish rock scene, one legendary stage band and its two members: Kerim Capli and Yavuz Cetin... An inquiry of their existential battles with the society, the industry and their own minds.",,,,"$2,038,579"
Sairat,2016,Not Rated,174,https://m.media-amazon.com/images/M/MV5BMjBjNWYyY2UtOGNjZC00MTg4LWIwYWItYmZiNDI5MGUwNWRkXkEyXkFqcGdeQXVyNjI1NjA5NjE@._V1_.jpg,https://www.imdb.com/video/vi1168096025/,"['Drama', 'Romance']",8.3,14047,['India'],['Nagraj Manjule'],"['Nagraj Manjule', 'Bharat Manjule']","['Rinku Rajguru', 'Akash Thosar', 'Arbaz Shaikh']","In interior Maharashtra, a fisherman&apos;s son and a local politician&apos;s daughter fall in love against the restrictions of caste hierarchy.",,,,
Kaakkaa Muttai,2015,,109,https://m.media-amazon.com/images/M/MV5BM2YzNTM5NjgtZGNhMi00MjI5LWE3ZjgtOTYyODRkZWIyMGNhXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,https://www.imdb.com/video/vi3774529305/,"['Comedy', 'Drama']",8.3,7571,['India'],['M. Manikandan'],"['Anand Annamalai', 'M. Manikandan']","['Ramesh Thilaganathan', 'J. Vignesh', 'Aishwarya Rajesh']",Two slum kids yearn to taste a pizza after being enticed by the pizza shop that has opened near their locality. What happens when they manage to find the money to buy one?,,,,"$246,551"
Cries from Syria,2017,TV-MA,111,https://m.media-amazon.com/images/M/MV5BZjY4ZDZiY2EtOWM5OS00ZjZhLTlkNTAtZDYxY2JiMzVmYjBjXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_.jpg,https://www.imdb.com/video/vi1029944857/,"['Documentary', 'Drama', 'War']",8.3,1095,"['United States', 'Czech Republic']",['Evgeny Afineevsky'],[],"['Hadi Al Abdullah', 'Raed Al Saleh', 'Riad Al-Asaad']","CRIES FROM SYRIA is a searing, comprehensive account of a brutal five-year conflict from the inside out, drawing on hundreds of hours of war footage from Syrian activists and citizen journalists, as well as testimony from child pr...",,,,
Aloko Udapadi,2017,,113,https://m.media-amazon.com/images/M/MV5BMjkyYmQyYzctMGMxOC00MzFhLTk1NDktOTc5MmQ4MDQxYzQ1L2ltYWdlXkEyXkFqcGdeQXVyNDE1MzY2NTg@._V1_.jpg,,"['Drama', 'History']",8.3,6873,['Sri Lanka'],"['Chathra Weeraman', 'Bharatha Hettiarachchi']",['Saman Weeraman'],"['Uddika Premarathna', 'Dilhani Ekanayake', 'Roshan Ravindra']","&quot;Aloko Udapadi&quot; (&quot;Light Arose&quot;) is an Epic Film of the unswerving human effort to record for all time, a unique spiritual heritage. In 89 BC, King Walagamba of Sinhala kingdom (present day Sri Lanka), was troubled by power-hungry ...","LKR 130,000,000 (estimated)",,,
Manto,2015,,127,https://m.media-amazon.com/images/M/MV5BMzgyOWYzNmItZTk2NC00NjRjLWExYWMtZDc1OGI3ZjE4MTBiXkEyXkFqcGdeQXVyNjQ1OTA5MTM@._V1_.jpg,,"['Biography', 'Drama']",8.3,1235,['Pakistan'],['Sarmad Sultan Khoosat'],['Shahid Nadeem'],"['Sania Saeed', 'Shamoon Abbasi', 'Danyal Adam Khan']","The chronicles of Manto, a famous Urdu novelist who opts to live in Lahore after the independence of Pakistan. He left Bombay because it wasn&apos;t safe anymore for Muslims, but his artistic choices made him face obscenity charges.",,,,
Ee. Ma. Yau,2018,,120,https://m.media-amazon.com/images/M/MV5BMDY3ZjczM2YtNWZjZi00YjY0LWFhZGItNWJiYzFlNzUwNjE4XkEyXkFqcGdeQXVyODIwOTc4MDU@._V1_.jpg,https://www.imdb.com/video/vi3109206041/,"['Comedy', 'Drama']",8.3,3858,['India'],['Lijo Jose Pellissery'],['P.F. Mathews'],"['Kainakary Thankaraj', 'Chemban Vinod Jose', 'Vinayakan']","Set in Chellanam, Kochi, the story of Ee. Ma. Yau revolves around the death of Vavachan Mesthiri in a coastal village. It showcases the events that unfold between two evenings and looks at death from different perspectives.",,,,"$46,209"
Chistilishche,2017,,55,https://m.media-amazon.com/images/M/MV5BNzQ4YmViODEtNjVlOS00NTY4LWIyOGMtNjUwM2RkYzllYzAxXkEyXkFqcGdeQXVyNDcwNDE0Nzk@._V1_.jpg,https://www.imdb.com/video/vi2276112409/,"['Drama', 'Horror', 'Thriller']",8.3,1626,['Russia'],['Sergey A.'],"['Sergey A.', 'Silvia de Satkliff', 'Pavel Fominenko']","['Silvia de Satkliff', 'Sergey A.', 'Yuriy Andreev']","Mariya gets lost in the forest and under mysterious circumstances ends up in a purgatory haunted by demon, evil doppelganger and ghosts of her own misdeeds.",RUR 800 (estimated),,,
Kendasampige,2015,Not Rated,99,https://m.media-amazon.com/images/M/MV5BZmIyMGM1YjEtOTc0ZS00MjFmLTkyYTAtZGNlNjZhNWNlNTUwXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_.jpg,https://www.imdb.com/video/vi299417113/,"['Romance', 'Thriller']",8.3,2148,['India'],['Suri'],"['Rajesh Nataranga', 'Surendranath', 'Suri']","['Vikky Varun', 'Manvita Kamath', 'Rajesh Nataranga']","When a love story goes awry, two young lovers are forced to take to the road with the police hot on their heels. They escape across Karnataka in a roller-coaster ride that is at once enthralling, exasperating and nail-biting.",,,,
Colombia magia salvaje,2015,,94,https://m.media-amazon.com/images/M/MV5BNWZkZjkxYWMtOTk4ZS00YjE5LTkzNjgtOGMxY2NkMTIzMzcwXkEyXkFqcGdeQXVyNDUzNzExOTE@._V1_.jpg,,['Documentary'],8.3,1347,['Colombia'],['Mike Slee'],[],['Julio Sanchéz Cristo'],"A wonderful country full of amazing creatures in America called Colombia , seen as never before, accompanied by incredible shots , make it a must-see place for adventurers and wildlife lovers this natural paradise.",,,,"$4,471,217"
The Indian Priest,2016,,59,https://m.media-amazon.com/images/M/MV5BOWNkMzRmZjMtZmY5ZS00MGU2LTgwMjYtMzE4N2E5YTJhODIxXkEyXkFqcGdeQXVyNDAwNzc1OA@@._V1_.jpg,https://www.imdb.com/video/vi1826796825/,"['Documentary', 'Biography', 'Drama']",8.3,1017,"['Sweden', 'India']",['Mattias Löw'],['Mattias Löw'],"['Sylvia Annerbo', 'Boguslaw Banaszek', 'Raphael Curian']","What can a Catholic missionary priest from India achieve in a modern, secular country?","SEK 275,000 (estimated)",,,
All the World in a Design School,2015,,59,https://m.media-amazon.com/images/M/MV5BZjEzYTE2MTMtNGUyOC00MDk0LWJjYzktMTMwZGU4NzZkYzVkXkEyXkFqcGdeQXVyNDAwNzc1OA@@._V1_.jpg,https://www.imdb.com/video/vi130855705/,"['Documentary', 'Drama', 'News']",8.3,1303,['Sweden'],['Mattias Löw'],['Mattias Löw'],"['Peter Alwin', 'Tony Catignani', 'Anna Costamagna']",What happens when traditionally generous and export-driven Sweden imposes steep tuition fees for non-Europeans students?,"SEK 630,000 (estimated)",,,
Green Book,2018,PG-13,130,https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_.jpg,https://www.imdb.com/video/vi824752921/,"['Biography', 'Comedy', 'Drama']",8.2,543115,"['United States', 'China']",['Peter Farrelly'],"['Nick Vallelonga', 'Brian Hayes Currie', 'Peter Farrelly']","['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini']",A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,"$23,000,000 (estimated)","$85,080,171","$320,429","$321,752,656"
Bãhubali 2: The Conclusion,2017,Not Rated,167,https://m.media-amazon.com/images/M/MV5BMmM3ODk3MDgtZjQwZi00Y2ZhLTg0YTItMTJiNmNjNzRkYmQ4XkEyXkFqcGdeQXVyNzU3Nzk4MDQ@._V1_.jpg,https://www.imdb.com/video/vi1969010201/,"['Action', 'Drama']",8.2,110558,['India'],['S.S. Rajamouli'],"['Vijayendra Prasad', 'S.S. Rajamouli', 'C.H. Vijay Kumar']","['Prabhas', 'Rana Daggubati', 'Anushka Shetty']","Amarendra Baahubali, the heir apparent to the throne of Mahishmati, finds his life and relationships endangered as his adoptive brother Bhallaladeva conspires to claim the throne.","₹2,500,000,000 (estimated)","$20,186,659","$10,430,497","$254,158,390"
Tumbbad,2018,Not Rated,104,https://m.media-amazon.com/images/M/MV5BYmQxNmU4ZjgtYzE5Mi00ZDlhLTlhOTctMzJkNjk2ZGUyZGEwXkEyXkFqcGdeQXVyMzgxMDA0Nzk@._V1_.jpg,https://www.imdb.com/video/vi2075965977/,"['Drama', 'Fantasy', 'Horror']",8.2,56400,"['India', 'Sweden']","['Rahi Anil Barve', 'Anand Gandhi', 'Adesh Prasad']","['Mitesh Shah', 'Adesh Prasad', 'Rahi Anil Barve']","['Sohum Shah', 'Jyoti Malshe', 'Anita Date-Kelkar']",A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,,,,"$1,691,980"
Jigarthanda,2014,Not Rated,171,https://m.media-amazon.com/images/M/MV5BM2ViNmE5MGYtMTRiMS00YmU2LWIwYzItZWQzZTU5YjdhZmJjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,https://www.imdb.com/video/vi175290393/,"['Action', 'Comedy', 'Crime']",8.2,12870,['India'],['Karthik Subbaraj'],['Karthik Subbaraj'],"['Siddharth', 'Bobby Simha', 'Lakshmi Menon']","An aspiring director targets a ruthless gangster because he wants to make a violent gangster film. His discreet attempts to research the gangster fail miserably. Finally when he gets caught snooping, things hit the fan.","₹300,000,000 (estimated)",,,"$24,274"
Drishyam,2015,Not Rated,163,https://m.media-amazon.com/images/M/MV5BYmJhZmJlYTItZmZlNy00MGY0LTg0ZGMtNWFkYWU5NTA1YTNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi1972222745/,"['Crime', 'Drama', 'Mystery']",8.2,91762,['India'],['Nishikant Kamat'],"['Jeethu Joseph', 'Upendra Sidhaye']","['Ajay Devgn', 'Shriya Saran', 'Tabu']","Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.","$9,400,000 (estimated)",,,
13th,2016,TV-MA,100,https://m.media-amazon.com/images/M/MV5BMjAwMjU5NTAzOF5BMl5BanBnXkFtZTgwMjQwODQxMDI@._V1_.jpg,https://www.imdb.com/video/vi1201321497/,"['Documentary', 'Crime', 'History']",8.2,37139,['United States'],['Ava DuVernay'],"['Spencer Averick', 'Ava DuVernay']","['Melina Abdullah', 'Michelle Alexander', 'Cory Booker']",An in-depth look at the prison system in the United States and how it reveals the nation&apos;s history of racial inequality.,,,,$566
Dag II,2016,,135,https://m.media-amazon.com/images/M/MV5BN2I2NGMzMTItNWI4YS00MWRiLTliZTEtNzhjODE3NDcyZjQwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,https://www.imdb.com/video/vi280016665/,"['Action', 'Drama', 'War']",8.2,109731,['Turkey'],['Alper Caglar'],['Alper Caglar'],"['Caglar Ertugrul', 'Ufuk Bayraktar', 'Ahu Türkpençe']","In a desolate war zone where screams of the innocent echo, seven Maroon Berets will dance with death on the very line between disaster and valor.","TRL 2,000,000 (estimated)",,,"$11,378,898"
Before the Flood,2016,PG,96,https://m.media-amazon.com/images/M/MV5BNDE3ODQxMjY4NF5BMl5BanBnXkFtZTgwNzU1Mzk5OTE@._V1_.jpg,https://www.imdb.com/video/vi630243609/,"['Documentary', 'News']",8.2,28619,['United States'],['Fisher Stevens'],['Mark Monroe'],"['Leonardo DiCaprio', 'Ban Ki-moon', 'Alejandro G. Iñárritu']","A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems and native communities across the planet.",,,,$988
Abad va yek rooz,2016,,112,https://m.media-amazon.com/images/M/MV5BZGFhZWFhOWItMmJiOC00NDNjLTlmYTctMGZiODliZjY5Njk4XkEyXkFqcGdeQXVyMzU1OTM4NDU@._V1_.jpg,https://www.imdb.com/video/vi4145595161/,['Drama'],8.2,17009,['Iran'],['Saeed Roustayi'],['Saeed Roustayi'],"['Payman Maadi', 'Navid Mohammadzadeh', 'Parinaz Izadyar']","Somaieh, the youngest daughter of an indigent family, is getting married and fear is overwhelming each and every member of the family regarding how to overcome their difficulties after she&apos;s gone.",,,,
